SYMBOL,C1,C2,C3,T1,T2,T3
Slc6a9,400.4820803,452.8574725,389.6848407,381.6592795,425.1495807,363.048172
Fcgr3,0,3.510523042,3.51067424,5.282481377,0,9.713663465
Aldoart2,3.62427222,0,0,2.641240688,1.693823031,2.428415866
Zfp534,0,2.632892282,5.266011361,0,1.693823031,2.428415866
Epn3,19.93349721,2.632892282,8.776685601,13.20620344,13.55058425,16.99891106
Gm12356,6.342476385,4.388153803,8.776685601,10.56496275,1.693823031,1.214207933
Pdgfd,1.81213611,1.755261521,0,2.641240688,3.387646062,0
Ttc34,1.81213611,0,1.75533712,2.641240688,3.387646062,0
Gm8623,1.81213611,0,1.75533712,2.641240688,3.387646062,0
Cyp2r1,28.99417776,28.9618151,25.45238824,13.20620344,31.33572607,24.28415866
Gm9512,43.49126664,43.88153803,36.86207952,47.54233239,38.11101819,14.5704952
Prr33,7.24854444,14.04209217,4.388342801,0,7.622203638,8.499455532
Slc35f5,41.67913053,43.88153803,71.09115337,54.14543411,44.0393988,36.42623799
Ccdc169,2.718204165,0,0,0,1.693823031,4.856831732
Gm9640,0.906068055,0,0.87766856,2.641240688,0,1.214207933
Scd4,7.24854444,4.388153803,0,2.641240688,10.16293818,6.071039666
H2-Q10,27.18204165,9.653938366,14.92036552,17.16806447,11.85676122,12.14207933
Pigf,226.5170138,179.9143059,225.5608199,199.413672,177.8514182,210.0579724
Zfp202,137.7223444,78.10913769,104.4425587,87.16094272,91.46644366,103.2076743
Gm15401,6.342476385,1.755261521,0.87766856,2.641240688,2.540734546,0
Lhfpl4,13.59102083,9.653938366,13.1650284,7.923722065,11.85676122,9.713663465
Aqp7,0,0.877630761,0.87766856,1.320620344,0,2.428415866
Sspn,12.68495277,7.021046085,8.776685601,2.641240688,10.16293818,29.14099039
Klhdc7b,0,0.877630761,5.266011361,0,0,2.428415866
Rgs18,118.6949152,57.04599944,125.5066041,76.59597996,94.00717821,82.56613945
Tmem53,1.81213611,5.265784563,8.776685601,0,5.928380608,3.642623799
Ddx51,476.5917969,559.0507945,522.2127933,455.6140187,550.492485,450.4711432
Acta1,7.24854444,3.510523042,66.70281057,2.641240688,0,31.56940626
Cpsf4,1066.442101,1086.506882,1088.309015,1230.818161,1191.604502,994.4362972
Ccdc180,2.718204165,3.510523042,1.75533712,0,6.775292123,4.856831732
Rpp25,28.99417776,24.5736613,24.57471968,10.56496275,30.48881455,21.8557428
Cox6a2,16.30922499,5.265784563,15.79803408,0,5.081469092,16.99891106
Cask,91.51287356,98.29464518,101.809553,44.9010917,68.59983275,126.277625
Ubn1,5206.267044,5522.930376,5313.405463,5411.90217,5854.699306,5281.804509
Nfs1,770.1578468,742.4756234,750.4066189,655.0276907,791.8622669,704.2406012
Mroh7,0,5.265784563,0,11.8855831,3.387646062,0
Rara,4412.551428,4708.48903,4441.880583,4418.795672,4611.433201,4023.88509
Mtm1,132.285936,163.2393215,105.3202272,113.5733496,121.9552582,126.277625
Sftpd,106.0099624,93.90649138,85.13385033,64.71039687,50.81469092,122.6350012
Gpr146,722.1362399,728.4335313,620.511672,728.98243,702.0896462,741.8810471
Cfap70,6.342476385,8.776307606,7.899017041,2.641240688,9.316026669,4.856831732
Itpa,128.6616638,183.424829,179.0443863,199.413672,188.0143564,155.4186154
Gm10499,5.43640833,5.265784563,0,7.923722065,1.693823031,8.499455532
Cilp2,6.342476385,18.43024597,18.43103976,25.09178654,11.85676122,19.42732693
Mir5098,0,4.388153803,0,1.320620344,0,0
Frs3os,0,3.510523042,4.388342801,1.320620344,0.846911515,13.35628726
Zfp280c,2021.437831,2319.5781,2245.076177,2148.6493,2182.490975,1979.158931
Cttnbp2nl,36.2427222,36.86049194,21.06404544,50.18357308,18.63205334,50.99673319
Eef1d,4224.995341,4486.448448,4529.647439,4495.391652,4774.887124,4371.148559
Leng1,250.9808512,293.128674,274.7102593,320.9107436,310.8165261,247.6984184
Natd1,1088.187734,1165.49365,1079.532329,1071.023099,1102.678793,1057.57511
Cdh13,3.62427222,1.755261521,5.266011361,5.282481377,3.387646062,6.071039666
Prokr2,0,0,2.63300568,0,3.387646062,2.428415866
Cibar2,0,0,2.63300568,0,3.387646062,2.428415866
Rps19-ps3,11.77888472,11.40919989,9.654354161,14.52682379,7.622203638,19.42732693
Drc7,4.530340275,0,0,1.320620344,5.081469092,2.428415866
Klhl32,17.21529305,9.653938366,14.04269696,19.80930516,6.775292123,4.856831732
Id4,0.906068055,3.510523042,0,2.641240688,5.928380608,0
Flrt3,10.87281666,15.79735369,12.28735984,26.41240688,5.081469092,21.8557428
Qdpr,694.9541982,641.548086,543.2768387,668.2338942,575.0529189,480.8263415
Scgb3a2,34.43058609,15.79735369,28.08539392,36.97736964,32.18263758,24.28415866
Tspan7,232.8594901,155.3406446,125.5066041,161.115682,89.77262063,178.4885662
Ninj2,3.62427222,2.632892282,3.51067424,0,5.081469092,0
Clic6,10.87281666,0,3.51067424,5.282481377,8.469115154,9.713663465
Myorg,3.62427222,15.79735369,1.75533712,5.282481377,5.928380608,2.428415866
Slc2a2,0,1.755261521,0,0,0,7.285247599
Myocd,0,1.755261521,0,0,0,7.285247599
Lsamp,0,0,1.75533712,0,0,7.285247599
Yipf7,0,0,1.75533712,0,0,7.285247599
Flnb,1147.082158,1341.019802,1138.336122,1237.421263,1172.125537,1465.548975
Veph1,2.718204165,3.510523042,3.51067424,0,5.081469092,0
Pcsk4,129.5677319,135.1551371,134.2832897,108.2908682,151.5971613,98.35084258
Wnt10b,6.342476385,3.510523042,5.266011361,0,5.928380608,19.42732693
Igf2bp2,13.59102083,33.3499689,24.57471968,38.29798998,20.32587637,30.35519833
Gm10616,2.718204165,1.755261521,3.51067424,3.961861033,2.540734546,4.856831732
Nfix,39.86699442,46.51443031,33.35140528,23.7711662,11.85676122,55.85356492
Mn1,3.62427222,7.021046085,14.04269696,7.923722065,3.387646062,7.285247599
Kcnj2,12.68495277,21.06313825,33.35140528,29.05364757,20.32587637,33.99782213
Treml4,3.62427222,0,1.75533712,0,0,2.428415866
Heyl,10.87281666,10.53156913,1.75533712,2.641240688,3.387646062,9.713663465
Tmem253,1.81213611,7.898676845,6.143679921,7.923722065,11.85676122,2.428415866
Aqp5,34.43058609,39.49338423,36.86207952,40.93923067,24.56043395,33.99782213
Gm10389,0,0,0,0,2.540734546,0
Gm20169,0,0,0,0,2.540734546,0
Alox12e,0,0,0,0,2.540734546,0
Etv2,0,0,0,0,2.540734546,0
Prm2,0,0,0,0,2.540734546,0
Slc22a20,0,0,0,0,2.540734546,0
Gm9839,0,0,0,0,2.540734546,0
Slc5a4b,0,0,0,0,2.540734546,0
1700029H14Rik,0,0,0,0,2.540734546,0
Gm8225,0,0,0,0,2.540734546,0
Kcna7,1.81213611,0,3.51067424,0,0,2.428415866
Snord14c,6.342476385,3.510523042,7.021348481,3.961861033,5.081469092,3.642623799
Zfp712,102.3856902,101.8051682,108.8309015,83.19908168,111.79232,91.06559498
Myct1,25.36990554,27.20655358,19.30870832,31.69488826,16.93823031,38.85465386
Sertad4,0,1.755261521,3.51067424,0,0,2.428415866
Cldn23,0,1.755261521,3.51067424,0,0,2.428415866
Cox19,248.2626471,294.0063048,358.0887725,264.1240688,285.4091807,279.2678246
Zfp2,10.87281666,14.04209217,11.40969128,10.56496275,5.081469092,14.5704952
Mturn,25.36990554,18.43024597,21.06404544,13.20620344,21.17278788,20.64153486
Wfdc17,0,0,0,2.641240688,0,0
Gm10471,0,0,0,2.641240688,0,0
Traj40,0,0,0,2.641240688,0,0
Trbv5,0,0,0,2.641240688,0,0
Trbv19,0,0,0,2.641240688,0,0
Gm19276,0,0,0,2.641240688,0,0
BC065403,0,0,0,2.641240688,0,0
Gm15941,0,0,0,2.641240688,0,0
Gm19938,0,0,0,2.641240688,0,0
Gm13660,0,0,0,2.641240688,0,0
Mir28b,0,0,0,2.641240688,0,0
Cdh22,0,0,0,2.641240688,0,0
Aspg,0,0,0,2.641240688,0,0
Tafa5,0,0,0,2.641240688,0,0
Grm2,0,0,0,2.641240688,0,0
Krt5,0,0,0,2.641240688,0,0
Iglv2,0,0,0,2.641240688,0,0
Crisp3,0,0,0,2.641240688,0,0
Barx1,0,0,0,2.641240688,0,0
Cldn2,0,0,0,2.641240688,0,0
Cyct,0,0,0,2.641240688,0,0
Dclk1,0,0,0,2.641240688,0,0
Epha8,0,0,0,2.641240688,0,0
Gad1,0,0,0,2.641240688,0,0
Ghrh,0,0,0,2.641240688,0,0
Gp1bb,0,0,0,2.641240688,0,0
Htr1f,0,0,0,2.641240688,0,0
Il12a,0,0,0,2.641240688,0,0
Mag,0,0,0,2.641240688,0,0
Cma1,0,0,0,2.641240688,0,0
Mesp1,0,0,0,2.641240688,0,0
Pax1,0,0,0,2.641240688,0,0
Wfdc15b,0,0,0,2.641240688,0,0
Serpinb5,0,0,0,2.641240688,0,0
Stac,0,0,0,2.641240688,0,0
Wfdc6a,0,0,0,2.641240688,0,0
Tmprss13,0,0,0,2.641240688,0,0
Tph2,0,0,0,2.641240688,0,0
Ucp1,0,0,0,2.641240688,0,0
Uncx,0,0,0,2.641240688,0,0
Pde6a,0,0,0,2.641240688,0,0
Zic1,0,0,0,2.641240688,0,0
Ano5,0,0,0,2.641240688,0,0
Mogat2,0,0,0,2.641240688,0,0
Otop2,0,0,0,2.641240688,0,0
Slc26a4,0,0,0,2.641240688,0,0
Ubd,0,0,0,2.641240688,0,0
Cntnap5b,0,0,0,2.641240688,0,0
Slc5a12,0,0,0,2.641240688,0,0
Vtcn1,0,0,0,2.641240688,0,0
Cd207,0,0,0,2.641240688,0,0
Trpv3,0,0,0,2.641240688,0,0
Sdsl,0,0,0,2.641240688,0,0
Or10v1,0,0,0,2.641240688,0,0
Ermap,0,0,0,2.641240688,0,0
Bpifc,0,0,0,2.641240688,0,0
Gm15328,0,0,0,2.641240688,0,0
Trim67,0,0,0,2.641240688,0,0
Zfp36l3,0,0,0,2.641240688,0,0
H2-Eb2,0,0,0,2.641240688,0,0
Accsl,0,0,0,2.641240688,0,0
Mettl21e,0,0,0,2.641240688,0,0
Igkv4-91,0,0,0,2.641240688,0,0
Nptx2,0,0,0,2.641240688,0,0
Methig1,0,0,0,2.641240688,0,0
Cldn9,0,0,0,2.641240688,0,0
Vax2os,0,0,0,2.641240688,0,0
Ighv1-69,0,0,0,2.641240688,0,0
Gm6329,0,0,0,2.641240688,0,0
Bco1,0,0,0,2.641240688,0,0
Gm7444,0,0,0,2.641240688,0,0
Col6a5,0,0,0,2.641240688,0,0
Gm7589,0,0,0,2.641240688,0,0
Igkv4-59,0,0,0,2.641240688,0,0
Nts,0,0,0,2.641240688,0,0
Igkv8-24,0,0,0,2.641240688,0,0
Pbld1,0,0,0,2.641240688,0,0
Igkv10-96,0,0,0,2.641240688,0,0
1700008O03Rik,0,0,0,2.641240688,0,0
Otop3,0,0,0,2.641240688,0,0
Zdbf2,0,0,0,2.641240688,0,0
4930547E14Rik,0,0,0,2.641240688,0,0
Gm9733,0,0,0,2.641240688,0,0
Lypd5,0,0,0,2.641240688,0,0
9430069I07Rik,0,0,0,2.641240688,0,0
Odad3,0,0,0,2.641240688,0,0
5033406O09Rik,0,0,0,2.641240688,0,0
Rsph6a,0,0,0,2.641240688,0,0
Pla1a,0,0,0,2.641240688,0,0
Pcdhb6,0,0,0,2.641240688,0,0
Pcdhb19,0,0,0,2.641240688,0,0
Olig3,0,0,0,2.641240688,0,0
1700030C12Rik,2.718204165,0,0.87766856,3.961861033,2.540734546,0
Plp1,15.40315694,24.5736613,48.27177081,17.16806447,13.55058425,36.42623799
Med15,4732.393451,4821.703399,4489.274685,4564.06391,4735.929194,4339.579153
Cryab,59.80049163,33.3499689,28.96306248,29.05364757,11.85676122,145.704952
C230035I16Rik,0.906068055,0,0,0,2.540734546,0
Fcamr,0.906068055,0,0,0,2.540734546,0
Mfap5,10.87281666,1.755261521,0,0,0.846911515,4.856831732
Rnf122,57.98835552,32.47233814,36.86207952,26.41240688,53.35542547,21.8557428
Mir27b,0,1.755261521,5.266011361,1.320620344,0,2.428415866
Gask1b,32.61844998,8.776307606,34.22907384,26.41240688,20.32587637,55.85356492
Gm17019,0.906068055,3.510523042,0,0,1.693823031,7.285247599
Thrsp,5.43640833,0,1.75533712,14.52682379,1.693823031,0
Mir10a,0,0,1.75533712,1.320620344,0.846911515,1.214207933
Arxes2,148.595161,194.8340288,166.7570264,145.2682379,182.0859758,137.2054964
AI429214,16.30922499,28.08418434,29.84073104,23.7711662,10.16293818,26.71257453
Nxph3,1.81213611,3.510523042,1.75533712,2.641240688,0,2.428415866
Gm6644,953.1835939,1161.983127,1088.309015,956.1291292,1054.404837,1030.862535
4930429B21Rik,23.55776943,13.16446141,5.266011361,11.8855831,21.17278788,21.8557428
Gm5590,1.81213611,3.510523042,0,1.320620344,4.234557577,2.428415866
Trpv5,3.62427222,0,2.63300568,5.282481377,0,7.285247599
Tnfrsf1b,17264.22072,18403.03942,17520.89747,18052.88011,18636.2879,17677.6533
Gm21559,1.81213611,0,0,0,0,7.285247599
Lmo1,1.81213611,0,0,0,0,7.285247599
Ntmt1,135.9102083,161.4840599,185.1880662,136.0238955,165.994657,139.6339123
Kcnj10,9.06068055,7.021046085,3.51067424,5.282481377,8.469115154,10.9278714
4921507G05Rik,0,5.265784563,2.63300568,2.641240688,1.693823031,0
Tmem236,1.81213611,0,0,0,6.775292123,0
Lrfn1,44.3973347,45.63679955,41.25042232,44.9010917,45.73322183,21.8557428
Gstt4,0.906068055,2.632892282,2.63300568,5.282481377,0.846911515,3.642623799
Cgref1,0.906068055,8.776307606,3.51067424,0,5.081469092,2.428415866
Fbxo9,993.0505883,983.8240826,1067.244969,1158.184042,1230.562432,886.3717912
Kansl1l,154.0315694,155.3406446,154.4696666,145.2682379,133.8120194,160.2754472
Tmem116,5.43640833,4.388153803,7.021348481,2.641240688,4.234557577,6.071039666
H2-Q1,19.02742916,25.45129206,17.5533712,26.41240688,22.0196994,23.06995073
Adgrl4,61.61262774,33.3499689,22.81938256,58.10729514,18.63205334,82.56613945
Gm20026,1.81213611,0,0,1.320620344,0.846911515,1.214207933
Rell1,750.2243496,779.3361154,823.2531094,785.7691048,818.9634354,824.4471866
Tmprss6,1.81213611,0,2.63300568,2.641240688,5.081469092,0
Pkib,220.1745374,169.3827368,235.2151741,198.0930516,242.2166934,239.1989628
6330415G19Rik,19.93349721,10.53156913,16.67570264,13.20620344,17.78514182,25.4983666
Smim38,11.77888472,2.632892282,7.899017041,6.603101721,4.234557577,6.071039666
P2rx6,4.530340275,1.755261521,1.75533712,5.282481377,1.693823031,4.856831732
Acrbp,55.27015136,90.39596834,56.17078785,66.03101721,66.0590982,41.28306973
Chgb,0,0,3.51067424,1.320620344,2.540734546,2.428415866
Yap1,57.98835552,24.5736613,21.941714,56.7866748,23.71352243,54.63935699
Hoxb9,5.43640833,0,1.75533712,2.641240688,0,1.214207933
Pkia,106.0099624,86.00781454,89.52219313,69.99287824,108.404674,70.42406012
Utp11,1151.612498,1082.996359,1221.714636,1197.802652,1335.57946,1100.072387
1810021B22Rik,1.81213611,1.755261521,13.1650284,3.961861033,3.387646062,3.642623799
Gm7008,2.718204165,0.877630761,2.63300568,5.282481377,1.693823031,2.428415866
Eid2b,81.54612495,71.96572237,108.8309015,96.40528513,133.8120194,71.63826805
4933417D19Rik,5.43640833,2.632892282,2.63300568,2.641240688,1.693823031,3.642623799
Tmem223,176.6832707,215.0195363,224.6831514,262.8034485,207.4933213,200.344309
Slc1a1,14.49708888,10.53156913,10.53202272,13.20620344,3.387646062,12.14207933
Scarna10,1.81213611,4.388153803,0,0,2.540734546,0
Il11,0,7.898676845,1.75533712,3.961861033,0.846911515,0
Fam89a,100.5735541,87.76307606,84.25618177,84.51970203,113.4861431,95.92242672
Ucp3,7.24854444,5.265784563,7.021348481,7.923722065,2.540734546,16.99891106
Znhit3,270.0082804,229.9392593,215.9064658,219.2229771,258.3080122,172.4175265
0610038B21Rik,3.62427222,0.877630761,2.63300568,3.961861033,2.540734546,3.642623799
Ndufaf7,459.3765039,319.4575968,423.036246,364.491215,413.2928195,316.9082705
Klra2,0,5.265784563,0,0,0.846911515,1.214207933
Cxcl16,21.74563332,8.776307606,7.021348481,7.923722065,10.16293818,10.9278714
Krt87,2.718204165,0.877630761,0,0,1.693823031,4.856831732
Fndc11,2.718204165,1.755261521,7.021348481,2.641240688,0,4.856831732
Rgs4,5.43640833,0,3.51067424,2.641240688,1.693823031,10.9278714
4933428G20Rik,3.62427222,5.265784563,5.266011361,1.320620344,4.234557577,4.856831732
Gm4285,26.2759736,15.79735369,24.57471968,31.69488826,22.86661092,23.06995073
Cdkn1c,43.49126664,24.5736613,49.14943937,48.86295273,38.95792971,48.56831732
Sgip1,60.70655969,53.53547639,33.35140528,44.9010917,35.57028365,48.56831732
Erv3,0,5.265784563,1.75533712,2.641240688,0,1.214207933
Tmc5,3.62427222,4.388153803,2.63300568,0,2.540734546,4.856831732
Gm8995,11964.62867,12596.63431,11342.1108,11782.57471,11877.08709,11235.06601
Tsen15,299.0024582,287.8628895,229.9491627,338.0788081,316.7449068,239.1989628
Mir140,2.718204165,5.265784563,3.51067424,2.641240688,0,18.213119
Corin,7.24854444,3.510523042,3.51067424,3.961861033,0,21.8557428
Slc7a2,23.55776943,5.265784563,17.5533712,0,13.55058425,14.5704952
Steap4,8.154612495,7.021046085,1.75533712,7.923722065,5.081469092,9.713663465
Mir302b,0.906068055,0,0.87766856,1.320620344,1.693823031,0
Epha2,27.18204165,12.28683065,12.28735984,13.20620344,16.93823031,36.42623799
Kremen2,10.87281666,9.653938366,4.388342801,13.20620344,0,1.214207933
Plekhm2,840.8311551,975.047775,906.6316226,896.7012137,922.2866402,755.2373344
Zfp143,1001.205201,935.5543908,933.839348,1028.763248,975.6420657,956.7958513
Zfp174,32.61844998,33.3499689,39.4950852,50.18357308,10.16293818,21.8557428
Krt7,88.79466939,74.59861465,67.58047913,55.46605446,43.19248728,98.35084258
Tubg2,48.92767497,88.64070682,78.11250185,50.18357308,63.51836365,74.06668392
Map7d2,3.62427222,0,0,0,1.693823031,7.285247599
Mrto4-ps1,103.2917583,124.623568,131.650284,118.855831,113.4861431,101.9934664
Gm10432,0,0,0,0,0,2.428415866
Gm16500,0,0,0,0,0,2.428415866
Gm3916,0,0,0,0,0,2.428415866
Snord118,0,0,0,0,0,2.428415866
Mir1942,0,0,0,0,0,2.428415866
Gm19426,0,0,0,0,0,2.428415866
Gm19522,0,0,0,0,0,2.428415866
Gm11827,0,0,0,0,0,2.428415866
Gm20038,0,0,0,0,0,2.428415866
Gm14169,0,0,0,0,0,2.428415866
Mir5104,0,0,0,0,0,2.428415866
Try5,0,0,0,0,0,2.428415866
AI197445,0,0,0,0,0,2.428415866
Rimklb,0,0,0,0,0,2.428415866
Apoc1,0,0,0,0,0,2.428415866
Avp,0,0,0,0,0,2.428415866
Brs3,0,0,0,0,0,2.428415866
Cacna1s,0,0,0,0,0,2.428415866
Cacng2,0,0,0,0,0,2.428415866
Cav3,0,0,0,0,0,2.428415866
Cidea,0,0,0,0,0,2.428415866
Cnga3,0,0,0,0,0,2.428415866
Ebf3,0,0,0,0,0,2.428415866
Epx,0,0,0,0,0,2.428415866
Erbb4,0,0,0,0,0,2.428415866
Glra1,0,0,0,0,0,2.428415866
Gpr50,0,0,0,0,0,2.428415866
Gria2,0,0,0,0,0,2.428415866
Gsta2,0,0,0,0,0,2.428415866
Lipc,0,0,0,0,0,2.428415866
Htr7,0,0,0,0,0,2.428415866
Kcnj3,0,0,0,0,0,2.428415866
Krt6b,0,0,0,0,0,2.428415866
Or51e2,0,0,0,0,0,2.428415866
Klra17,0,0,0,0,0,2.428415866
Marco,0,0,0,0,0,2.428415866
Masp1,0,0,0,0,0,2.428415866
Mbl1,0,0,0,0,0,2.428415866
Mug1,0,0,0,0,0,2.428415866
Ndp,0,0,0,0,0,2.428415866
Nkx2-3,0,0,0,0,0,2.428415866
Nkx2-9,0,0,0,0,0,2.428415866
Nppb,0,0,0,0,0,2.428415866
Pak3,0,0,0,0,0,2.428415866
Pck1,0,0,0,0,0,2.428415866
Pla2g2d,0,0,0,0,0,2.428415866
Prtn3,0,0,0,0,0,2.428415866
Sfrp1,0,0,0,0,0,2.428415866
Six2,0,0,0,0,0,2.428415866
Sstr1,0,0,0,0,0,2.428415866
Stxbp5l,0,0,0,0,0,2.428415866
Csta1,0,0,0,0,0,2.428415866
Syt3,0,0,0,0,0,2.428415866
Tacr1,0,0,0,0,0,2.428415866
Hhipl1,0,0,0,0,0,2.428415866
Slc5a8,0,0,0,0,0,2.428415866
Tnni1,0,0,0,0,0,2.428415866
St8sia5,0,0,0,0,0,2.428415866
Cdh19,0,0,0,0,0,2.428415866
Ano3,0,0,0,0,0,2.428415866
Epha10,0,0,0,0,0,2.428415866
Grhl3,0,0,0,0,0,2.428415866
Ly6h,0,0,0,0,0,2.428415866
Lrrc4c,0,0,0,0,0,2.428415866
Rims4,0,0,0,0,0,2.428415866
Slc7a14,0,0,0,0,0,2.428415866
Cpz,0,0,0,0,0,2.428415866
Hsd17b13,0,0,0,0,0,2.428415866
Dclk3,0,0,0,0,0,2.428415866
Frmpd3,0,0,0,0,0,2.428415866
Or2at1,0,0,0,0,0,2.428415866
Or4c10,0,0,0,0,0,2.428415866
Kcnc2,0,0,0,0,0,2.428415866
Mgat5b,0,0,0,0,0,2.428415866
Klhl38,0,0,0,0,0,2.428415866
Galntl6,0,0,0,0,0,2.428415866
Cngb3,0,0,0,0,0,2.428415866
Vmn2r7,0,0,0,0,0,2.428415866
Fzd10os,0,0,0,0,0,2.428415866
Nwd2,0,0,0,0,0,2.428415866
A530016L24Rik,0,0,0,0,0,2.428415866
C820005J03Rik,0,0,0,0,0,2.428415866
Ano4,0,0,0,0,0,2.428415866
Glt28d2,0,0,0,0,0,2.428415866
D030045P18Rik,0,0,0,0,0,2.428415866
Pla2g4e,0,0,0,0,0,2.428415866
Gm5122,0,0,0,0,0,2.428415866
Cngb1,0,0,0,0,0,2.428415866
Prss33,0,0,0,0,0,2.428415866
Speer4d,0,0,0,0,0,2.428415866
Rdh18-ps,0,0,0,0,0,2.428415866
Ccdc27,0,0,0,0,0,2.428415866
Best3,0,0,0,0,0,2.428415866
Mir183,0,0,0,0,0,2.428415866
Gm9837,0,0,0,0,0,2.428415866
Igkv9-120,0,0,0,0,0,2.428415866
D830005E20Rik,0,0,0,0,0,2.428415866
Chrna10,0,0,0,0,0,2.428415866
Irx4,0,0,0,0,0,2.428415866
Clec4f,0,0,0,0,0,2.428415866
Cacng3,0,0,0,0,0,2.428415866
Gm5802,0,0,0,0,0,2.428415866
Fam186b,0,0,0,0,0,2.428415866
Cpxm2,0,0,0,0,0,2.428415866
I830134H01Rik,0,0,0,0,0,2.428415866
Aldh3b2,0,0,0,0,0,2.428415866
Nutf2-ps2,0,0,0,0,0,2.428415866
Ighv14-2,0,0,0,0,0,2.428415866
Atp8b3,0,0,0,0,0,2.428415866
Plekhd1os,0,0,0,0,0,2.428415866
Nat8,0,0,0,0,0,2.428415866
Pdgfrl,0,0,0,0,0,2.428415866
Igkv12-46,0,0,0,0,0,2.428415866
Cdkl1,0,0,0,0,0,2.428415866
2310002L09Rik,0,0,0,0,0,2.428415866
Lypd6b,0,0,0,0,0,2.428415866
Pygo1,0,0,0,0,0,2.428415866
Spock3,0,0,0,0,0,2.428415866
Aldh3b3,0,0,0,0,0,2.428415866
Ccdc182,0,0,0,0,0,2.428415866
Lrrtm1,0,0,0,0,0,2.428415866
Rasgef1c,0,0,0,0,0,2.428415866
Gpx6,0,0,0,0,0,2.428415866
Tm4sf5,0,0,0,0,0,2.428415866
Cfap299,0,0,0,0,0,2.428415866
Gm9734,0,0,0,0,0,2.428415866
Mroh3,0,0,0,0,0,2.428415866
Mrap,0,0,0,0,0,2.428415866
A930001A20Rik,0,0,0,0,0,2.428415866
5730596B20Rik,0,0,0,0,0,2.428415866
4930546K05Rik,0,0,0,0,0,2.428415866
Cfap61,0,0,0,0,0,2.428415866
Asb15,0,0,0,0,0,2.428415866
Gm9898,0,0,0,0,0,2.428415866
Actl6b,0,0,0,0,0,2.428415866
Fgg,0,0,0,0,0,2.428415866
Fbp2,9.06068055,1.755261521,1.75533712,5.282481377,0,2.428415866
Atad3aos,5.43640833,5.265784563,7.899017041,9.244342409,6.775292123,7.285247599
Frrs1,1103.590891,994.3556517,982.9887873,989.1446378,1135.708342,1087.930308
Atp1a2,25.36990554,21.06313825,25.45238824,18.48868482,5.081469092,84.99455532
Terb1,0,2.632892282,2.63300568,2.641240688,0,0
Mir126a,0,2.632892282,2.63300568,2.641240688,0,0
Garin2,5.43640833,0,0,1.320620344,0.846911515,0
Atf5,194.8046318,273.8207973,226.4384885,250.9178654,280.3277116,223.4142597
Ighd,4.530340275,1.755261521,4.388342801,7.923722065,4.234557577,2.428415866
H2-DMa,73.39151246,98.29464518,107.0755643,63.38977652,95.70100124,88.63717912
Mroh2a,5.43640833,7.898676845,0,0,3.387646062,3.642623799
Tti2,363.3332901,390.5456885,437.9566115,384.3005202,430.2310498,441.9716877
Fpr2,5.43640833,0,1.75533712,5.282481377,3.387646062,2.428415866
Immp2l,0,6.143415324,4.388342801,0,4.234557577,0
Pilrb2,0,1.755261521,0,6.603101721,0,0
Foxh1,0,0,1.75533712,6.603101721,0,0
Creb3l3,0,0,1.75533712,6.603101721,0,0
Mical2,81.54612495,64.06704552,58.80379353,79.23722065,28.79499152,63.13881252
Proser2,1.81213611,1.755261521,1.75533712,3.961861033,0,4.856831732
Gtpbp10,254.6051235,217.6524286,233.459837,191.4899499,261.6956583,195.4874772
Anxa8,7.24854444,0,7.021348481,2.641240688,10.16293818,9.713663465
Mmrn2,21.74563332,3.510523042,10.53202272,14.52682379,12.70367273,20.64153486
Wfdc2,91.51287356,54.41310715,41.25042232,43.58047136,27.10116849,78.92351565
Hras,662.3357482,654.7125474,616.1233292,676.1576162,691.9267081,630.1739173
Slc25a48,2.718204165,0,5.266011361,2.641240688,4.234557577,4.856831732
Timm21,385.9849914,398.4443653,488.861388,384.3005202,387.885474,426.1869845
Igha,9.966748605,14.04209217,12.28735984,36.97736964,3.387646062,12.14207933
Chrac1,471.1553886,442.3259033,470.4303482,482.0264256,486.9741213,461.3990146
Nucks1,3549.068572,3936.173961,3565.96736,3664.721455,3644.260251,3377.92647
Cox7a1,10.87281666,4.388153803,3.51067424,5.282481377,4.234557577,4.856831732
Tmem44,12.68495277,7.898676845,19.30870832,13.20620344,11.85676122,7.285247599
G530011O06Rik,8.154612495,34.22759966,18.43103976,36.97736964,23.71352243,18.213119
Cacna1f,2.718204165,1.755261521,0,5.282481377,2.540734546,0
Gm10305,0,3.510523042,3.51067424,0,3.387646062,9.713663465
Aoc1,1.81213611,0,0.87766856,2.641240688,0,2.428415866
Snord98,6.342476385,13.16446141,0.87766856,10.56496275,16.09131879,3.642623799
C3,163.0922499,78.98676845,84.25618177,150.5507192,88.92570911,150.5617837
AW124847,19.02742916,6.143415324,21.941714,13.20620344,11.0098497,13.35628726
Gm5429,0,1.755261521,0,0,5.928380608,0
Gm5331,3.62427222,0,3.51067424,2.641240688,5.081469092,2.428415866
9930022D16Rik,0,4.388153803,3.51067424,0,5.928380608,8.499455532
Gm10190,0,0.877630761,1.75533712,0,5.928380608,0
Clec7a,13.59102083,3.510523042,7.021348481,5.282481377,5.928380608,7.285247599
Nhlrc1,28.08810971,26.32892282,31.59606816,34.33612895,11.85676122,26.71257453
Nudcd2,1209.600853,1131.26605,1315.625172,1166.107764,1449.065603,1245.777339
Gm6297,0,7.021046085,3.51067424,2.641240688,4.234557577,9.713663465
